LOGICALREF,ITEMREF,MAINCODE,BARCODE,UNITLINEREF,SPECODE,SPECODE2,SPECODE3,SPECODE4,SPECODE5,SASIA,INFO,INFO2,PARENT,name,DATE_FILLIMI,DATA_FUNDIT,CMIMI_SH,NJESIA,VAT
2203,1362,N357-1L035BL3538,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,10,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL35,00:00.0,00:00.0,17.5,PALË,18
2204,1363,N357-1L035BL3539,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL35,00:00.0,00:00.0,17.5,PALË,18
2205,1364,N357-1L035BL3540,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL35,00:00.0,00:00.0,17.5,PALË,18
2206,1365,N357-1L035BL3541,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL35,00:00.0,00:00.0,17.5,PALË,18
1319,1366,N357-1L035BL3542,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,P,Papuçe Anatomike per Femra-ALBA-BL35,00:00.0,00:00.0,17.5,PALË,18
2194,1353,N357-1L035BL3836,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL38,00:00.0,00:00.0,17.5,PALË,18
2195,1354,N357-1L035BL3837,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,9,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL38,00:00.0,00:00.0,17.5,PALË,18
2196,1355,N357-1L035BL3838,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,10,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL38,00:00.0,00:00.0,17.5,PALË,18
2197,1356,N357-1L035BL3839,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,2,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL38,00:00.0,00:00.0,17.5,PALË,18
2198,1357,N357-1L035BL3840,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL38,00:00.0,00:00.0,17.5,PALË,18
2199,1358,N357-1L035BL3841,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-BL38,00:00.0,00:00.0,17.5,PALË,18
2200,1359,N357-1L035BL3842,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,P,Papuçe Anatomike per Femra-ALBA-BL38,00:00.0,00:00.0,17.5,PALË,18
2270,1037,N357-1L035BLCK36,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,12,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=441~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_1.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_3.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_4.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_5.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_6.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_7.jpg,,Papuçe Anatomike per Femra-ALBA-E zeze,00:00.0,00:00.0,17.5,PALË,18
2271,1038,N357-1L035BLCK37,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=441~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_1.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_3.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_4.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_5.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_6.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_7.jpg,,Papuçe Anatomike per Femra-ALBA-E zeze,00:00.0,00:00.0,17.5,PALË,18
2272,1039,N357-1L035BLCK38,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=441~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_1.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_3.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_4.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_5.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_6.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_7.jpg,,Papuçe Anatomike per Femra-ALBA-E zeze,00:00.0,00:00.0,17.5,PALË,18
2273,1040,N357-1L035BLCK39,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=441~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_1.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_3.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_4.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_5.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_6.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_7.jpg,,Papuçe Anatomike per Femra-ALBA-E zeze,00:00.0,00:00.0,17.5,PALË,18
2274,1041,N357-1L035BLCK40,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=441~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_1.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~ Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_3.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_4.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_5.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_6.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_7.jpg,,Papuçe Anatomike per Femra-ALBA-E zeze,00:00.0,00:00.0,17.5,PALË,18
2275,1042,N357-1L035BLCK41,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=441~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_1.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_3.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_4.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_5.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_6.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_7.jpg,,Papuçe Anatomike per Femra-ALBA-E zeze,00:00.0,00:00.0,17.5,PALË,18
2276,1043,N357-1L035BLCK42,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=441~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_1.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_3.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_4.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_5.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_6.jpg~https://nallan.eu/products/ALBA/03.%20N357-1L035BLCK/N357_1L035BLCK_7.jpg,P,Papuçe Anatomike per Femra-ALBA-E zeze,00:00.0,00:00.0,17.5,PALË,18
2184,1051,N357-1L035WH3436,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=442~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_1.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_3.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_4.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_5.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_6.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH34,00:00.0,00:00.0,17.5,PALË,18
2185,1053,N357-1L035WH3438,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=442~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_1.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_3.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_4.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_5.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_6.jpg~https://nallan.eu/products/ALBA/05.%20N357-1L035WH34/N357_1L035WH34_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH34,00:00.0,00:00.0,17.5,PALË,18
2207,1415,N357-1L035WH3636,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-WH36,00:00.0,00:00.0,17.5,PALË,18
2208,1416,N357-1L035WH3637,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-WH36,00:00.0,00:00.0,17.5,PALË,18
2209,1417,N357-1L035WH3638,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-WH36,00:00.0,00:00.0,17.5,PALË,18
2210,1418,N357-1L035WH3639,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-WH36,00:00.0,00:00.0,17.5,PALË,18
2211,1419,N357-1L035WH3640,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-WH36,00:00.0,00:00.0,17.5,PALË,18
2212,1420,N357-1L035WH3641,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,,Papuçe Anatomike per Femra-ALBA-WH36,00:00.0,00:00.0,17.5,PALË,18
2213,1421,N357-1L035WH3642,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?~https://nallan.eu/products/~https://nallan.eu/products/~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/~https://nallan.eu/products/,P,Papuçe Anatomike per Femra-ALBA-WH36,00:00.0,00:00.0,17.5,PALË,18
2214,1058,N357-1L035WH3736,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=444~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_1.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_3.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_4.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_5.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_6.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH37,00:00.0,00:00.0,17.5,PALË,18
2215,1059,N357-1L035WH3737,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=444~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_1.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_3.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_4.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_5.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_6.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH37,00:00.0,00:00.0,17.5,PALË,18
2216,1060,N357-1L035WH3738,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=444~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_1.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_3.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_4.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_5.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_6.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH37,00:00.0,00:00.0,17.5,PALË,18
2217,1061,N357-1L035WH3739,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=444~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_1.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_3.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_4.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_5.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_6.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH37,00:00.0,00:00.0,17.5,PALË,18
2218,1062,N357-1L035WH3740,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=444~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_1.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_3.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_4.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_5.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_6.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH37,00:00.0,00:00.0,17.5,PALË,18
2219,1063,N357-1L035WH3741,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=444~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_1.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_3.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_4.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_5.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_6.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_7.jpg,,Papuçe Anatomike per Femra-ALBA-WH37,00:00.0,00:00.0,17.5,PALË,18
2220,1064,N357-1L035WH3742,3.90956E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=444~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_1.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_3.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_4.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_5.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_6.jpg~https://nallan.eu/products/ALBA/06.%20N357-1L035WH37/N357_1L035WH37_7.jpg,P,Papuçe Anatomike per Femra-ALBA-WH37,00:00.0,00:00.0,17.5,PALË,18
2256,1030,N357-1L035WHIT36,3.9064E+12,23,HITSHOES,4SEASONS,WOMEN,ALBA,NALLAN,1,https://www.nallan.eu/index.php?route=product/product&path=268&product_id=440~https://nallan.eu/products/ALBA/02.%20N357-1L035WHIT/N357_1L035WHIT_1.jpg~https://nallan.eu/products/ALBA/02.%20N357-1L035WHIT/N357_1L035WHIT_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/ALBA/02.%20N357-1L035WHIT/N357_1L035WHIT_3.jpg~https://nallan.eu/products/ALBA/02.%20N357-1L035WHIT/N357_1L035WHIT_4.jpg~https://nallan.eu/products/ALBA/02.%20N357-1L035WHIT/N357_1L035WHIT_5.jpg~https://nallan.eu/products/ALBA/02.%20N357-1L035WHIT/N357_1L035WHIT_6.jpg~https://nallan.eu/products/ALBA/02.%20N357-1L035WHIT/N357_1L035WHIT_7.jpg,,Papuçe Anatomike per Femra-ALBA-E bardhe,00:00.0,00:00.0,17.5,PALË,18
